Time/s,Azimuth/deg,Zenith/deg
0.0100822935,22.25,-3.0
0.010137388,22.25,-4.5
0.010192482499999999,22.25,-6.0
0.010247576999999999,22.25,-7.5
0.010302671499999999,22.25,-9.0
0.010357766,22.25,-10.5
0.0104128605,22.25,-12.0
0.010467955,22.25,-13.5
0.0105230495,22.25,-15.0
0.010578144,22.25,-16.5
0.0106332385,22.25,-18.0
0.010688333,22.25,-19.5
0.0107434275,22.25,-21.0
0.010798522,22.25,-22.5
0.0108536165,22.25,-24.0
0.010908711,22.25,-25.5
0.0109638055,22.25,-27.0
0.0110189,22.25,-28.5
0.0110739945,22.25,-30.0
0.011129089,22.25,-31.5
0.0111841835,22.25,-33.0
0.011239278,22.25,-34.5
0.0112943725,22.25,-36.0
0.011349467,22.25,-37.5
0.0114045615,22.25,-39.0
0.011459656,22.25,-40.5
0.0115147505,22.25,-42.0
0.011569845,22.25,-43.5
0.0116249395,22.25,-45.0
0.011680034,22.25,-46.5
0.0117351285,22.25,-48.0
0.011790222999999999,22.25,-49.5
0.011845317499999999,22.25,-51.0
0.011900411999999999,22.25,-52.5
0.0119555065,22.25,-54.0
0.012010601,22.25,-55.5
0.0120656955,22.25,-57.0
0.01212079,22.25,-58.5
0.0121758845,22.25,-60.0
0.012230979,22.25,-61.5
0.0122860735,22.25,-63.0
0.012341168,22.25,-64.5
0.0123962625,22.25,-66.0
0.012451357,22.25,-67.5
0.0125064515,22.25,-69.0
0.012561546,22.25,-70.5
0.0126166405,22.25,-72.0
0.012671735,22.25,-73.5
0.0127268295,22.25,-75.0
0.012781924,22.25,-76.5
0.0128370185,22.25,-78.0
0.012892113,22.25,-79.5
0.0129472075,22.25,-81.0
0.013002302,22.25,-82.5
0.0130573965,22.25,-84.0
0.013112491,22.25,-85.5
0.0131675855,22.25,-87.0
0.01322268,22.25,-88.5
0.0132777745,22.25,-90.0
0.013332868999999999,44.5,90.0
0.013387963499999999,44.5,88.5
0.013443057999999999,44.5,87.0
0.013498152499999999,44.5,85.5
0.013553247,44.5,84.0
0.0136083415,44.5,82.5
0.013663436,44.5,81.0
0.0137185305,44.5,79.5
0.013773625,44.5,78.0
0.0138287195,44.5,76.5
0.013883814,44.5,75.0
0.0139389085,44.5,73.5
0.013994003,44.5,72.0
0.0140490975,44.5,70.5
0.014104192,44.5,69.0
0.0141592865,44.5,67.5
0.014214381,44.5,66.0
0.0142694755,44.5,64.5
0.01432457,44.5,63.0
0.0143796645,44.5,61.5
0.014434759,44.5,60.0
0.0144898535,44.5,58.5
0.014544948,44.5,57.0
0.0146000425,44.5,55.5
0.014655137,44.5,54.0
0.0147102315,44.5,52.5
0.014765326,44.5,51.0
0.0148204205,44.5,49.5
0.014875515,44.5,48.0
0.014930609499999999,44.5,46.5
0.014985703999999999,44.5,45.0
0.015040798499999999,44.5,43.5
0.015095892999999999,44.5,42.0
0.0151509875,44.5,40.5
0.015206082,44.5,39.0
0.0152611765,44.5,37.5
0.015316271,44.5,36.0
0.0153713655,44.5,34.5
0.01542646,44.5,33.0
0.0154815545,44.5,31.5
0.015536649,44.5,30.0
0.0155917435,44.5,28.5
0.015646838,44.5,27.0
0.015701932499999998,44.5,25.5
0.015757027,44.5,24.0
0.015812121499999998,44.5,22.5
0.015867216,44.5,21.0
0.0159223105,44.5,19.5
0.015977405,44.5,18.0
0.0160324995,44.5,16.5
0.016087594,44.5,15.0
0.0161426885,44.5,13.5
0.016197783,44.5,12.0
0.0162528775,44.5,10.5
0.016307972,44.5,9.0
0.0163630665,44.5,7.5
0.016418161,44.5,6.0
0.0164732555,44.5,4.5
0.01652835,44.5,3.0
0.0165834445,44.5,1.5
0.016638539,44.5,0.0
0.0166936335,44.5,-1.5
0.016748728,44.5,-3.0
0.0168038225,44.5,-4.5
0.016858917,44.5,-6.0
0.0169140115,44.5,-7.5
0.016969106,44.5,-9.0
0.0170242005,44.5,-10.5
0.017079295,44.5,-12.0
0.0171343895,44.5,-13.5
0.017189484,44.5,-15.0
0.0172445785,44.5,-16.5
0.017299672999999998,44.5,-18.0
0.0173547675,44.5,-19.5
0.017409861999999998,44.5,-21.0
0.0174649565,44.5,-22.5
0.017520051,44.5,-24.0
0.0175751455,44.5,-25.5
0.01763024,44.5,-27.0
0.0176853345,44.5,-28.5
0.017740429,44.5,-30.0
0.0177955235,44.5,-31.5
0.017850618,44.5,-33.0
0.0179057125,44.5,-34.5
0.017960807,44.5,-36.0
0.0180159015,44.5,-37.5
0.018070996,44.5,-39.0
0.0181260905,44.5,-40.5
0.018181185,44.5,-42.0
0.0182362795,44.5,-43.5
0.018291374,44.5,-45.0
0.0183464685,44.5,-46.5
0.018401563,44.5,-48.0
0.0184566575,44.5,-49.5
0.018511752,44.5,-51.0
0.0185668465,44.5,-52.5
0.018621941,44.5,-54.0
0.0186770355,44.5,-55.5
0.01873213,44.5,-57.0
0.0187872245,44.5,-58.5
0.018842319,44.5,-60.0
0.018897413499999998,44.5,-61.5
0.018952508,44.5,-63.0
0.019007602499999998,44.5,-64.5
0.019062697,44.5,-66.0
0.0191177915,44.5,-67.5
0.019172886,44.5,-69.0
0.0192279805,44.5,-70.5
0.019283075,44.5,-72.0
0.0193381695,44.5,-73.5
0.019393264,44.5,-75.0
0.0194483585,44.5,-76.5
0.019503453,44.5,-78.0
